Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
5,0.166667,30.000000,8,0.999960,True,-0.054330,0.608641,-0.138915,-0.052528,0.610241,-0.130705
5,0.166667,30.000000,9,0.999962,True,-0.031441,0.624729,-0.241107,-0.051656,0.627812,-0.226818
5,0.166667,30.000000,10,0.999951,True,-0.057034,0.597026,-0.244561,-0.072992,0.601330,-0.226196
5,0.166667,30.000000,11,0.999956,True,0.093428,0.468909,-0.198630,0.070526,0.465406,-0.211838
5,0.166667,30.000000,12,0.999887,True,-0.088158,0.554530,0.084107,-0.062598,0.547014,0.091356
5,0.166667,30.000000,13,0.983021,True,-0.020486,0.414457,-0.386408,0.019177,0.409304,-0.410571
5,0.166667,30.000000,14,0.873323,True,-0.318235,0.459679,0.107435,-0.230051,0.409395,0.138980
5,0.166667,30.000000,15,0.974856,False,-0.168263,0.402177,-0.474088,-0.018283,0.402525,-0.501665
5,0.166667,30.000000,16,0.937708,True,-0.551865,0.513087,0.057270,-0.497161,0.401821,0.171871
5,0.166667,30.000000,17,0.976815,False,-0.198163,0.402976,-0.497800,-0.024919,0.409956,-0.526226
5,0.166667,30.000000,18,0.943086,True,-0.583560,0.536741,0.027345,-0.518457,0.406881,0.166356
5,0.166667,30.000000,19,0.979263,False,-0.214161,0.415937,-0.510442,-0.042014,0.424778,-0.555907
5,0.166667,30.000000,20,0.945756,True,-0.573001,0.575829,-0.002575,-0.508755,0.512269,0.144198
5,0.166667,30.000000,21,0.964522,False,-0.176334,0.385834,-0.483532,-0.021013,0.389985,-0.511406
5,0.166667,30.000000,22,0.943301,True,-0.563056,0.529745,0.035756,-0.508572,0.413625,0.159761
5,0.166667,30.000000,23,0.999960,True,0.065950,-0.000586,-0.053662,0.054942,-0.000435,-0.058428
5,0.166667,30.000000,24,0.999918,True,-0.063902,0.004443,0.055542,-0.053187,0.004574,0.060275
5,0.166667,30.000000,25,0.943467,True,0.015926,-0.413956,-0.129887,-0.004899,-0.408251,-0.140263
5,0.166667,30.000000,26,0.647669,True,-0.065251,-0.354592,0.088355,-0.066850,-0.351817,0.102307
5,0.166667,30.000000,27,0.980725,True,0.148602,-0.756878,-0.025044,0.147907,-0.749972,-0.030038
5,0.166667,30.000000,28,0.862329,True,-0.027408,-0.769553,0.196385,-0.042933,-0.779029,0.224888
5,0.166667,30.000000,29,0.934410,True,0.141392,-0.792554,-0.011143,0.139448,-0.785348,-0.016200
5,0.166667,30.000000,30,0.803956,True,-0.028759,-0.803219,0.167576,-0.049057,-0.812140,0.199324
5,0.166667,30.000000,31,0.983752,True,0.085932,-0.859248,-0.056015,0.084693,-0.848731,-0.058874
5,0.166667,30.000000,32,0.872402,True,-0.112355,-0.841114,0.124127,-0.139361,-0.836042,0.161796
6,0.200000,30.000000,0,0.999955,True,-0.166114,0.654503,-0.176726,-0.141085,0.653153,-0.130844
6,0.200000,30.000000,1,0.999952,True,-0.132112,0.664980,-0.201204,-0.111137,0.665190,-0.150053
6,0.200000,30.000000,2,0.999955,True,-0.129542,0.666008,-0.190095,-0.109497,0.666215,-0.139082
6,0.200000,30.000000,3,0.999966,True,-0.132807,0.666880,-0.191105,-0.112097,0.667008,-0.140653
6,0.200000,30.000000,4,0.999945,True,-0.119692,0.678948,-0.188634,-0.104126,0.677747,-0.142945
6,0.200000,30.000000,5,0.999944,True,-0.117720,0.678097,-0.201822,-0.102078,0.677454,-0.156422
6,0.200000,30.000000,6,0.999942,True,-0.111905,0.666287,-0.179651,-0.096394,0.665259,-0.134910
6,0.200000,30.000000,7,0.999979,True,-0.028093,0.609813,-0.230493,-0.017143,0.615953,-0.178317
6,0.200000,30.000000,8,0.999915,True,-0.042228,0.603900,-0.107298,-0.040405,0.597881,-0.071155
6,0.200000,30.000000,9,0.999948,True,-0.122083,0.624609,-0.176059,-0.096250,0.624655,-0.127341
6,0.200000,30.000000,10,0.999914,True,-0.118703,0.598870,-0.166664,-0.099211,0.597310,-0.124021
6,0.200000,30.000000,11,0.999958,True,-0.038856,0.450306,-0.237727,-0.024343,0.457286,-0.201450
6,0.200000,30.000000,12,0.999815,True,0.003239,0.530918,0.118974,0.002120,0.531633,0.131802
6,0.200000,30.000000,13,0.984696,True,-0.156262,0.391900,-0.431859,-0.160750,0.394313,-0.374624
6,0.200000,30.000000,14,0.786268,True,0.004025,0.297077,0.266718,-0.094955,0.347250,0.236685
6,0.200000,30.000000,15,0.977347,True,-0.390922,0.389389,-0.466967,-0.323649,0.371100,-0.382085
6,0.200000,30.000000,16,0.845204,False,-0.099746,0.167236,0.402734,-0.342941,0.295187,0.285269
6,0.200000,30.000000,17,0.979090,True,-0.439852,0.397167,-0.484980,-0.363807,0.377051,-0.376788
6,0.200000,30.000000,18,0.851315,False,-0.071237,0.142104,0.417920,-0.351828,0.293490,0.280066
6,0.200000,30.000000,19,0.981295,True,-0.470546,0.415779,-0.478749,-0.381862,0.391769,-0.416792
6,0.200000,30.000000,20,0.853788,False,-0.088912,0.174267,0.392504,-0.353377,0.408750,0.250034
6,0.200000,30.000000,21,0.967932,True,-0.404305,0.381757,-0.467420,-0.331269,0.360251,-0.381709
6,0.200000,30.000000,22,0.851688,False,-0.110601,0.173332,0.388981,-0.359030,0.307939,0.262391
6,0.200000,30.000000,23,0.999963,True,0.018074,-0.003039,-0.063825,0.018331,-0.002670,-0.061916
6,0.200000,30.000000,24,0.999923,True,-0.017693,0.007680,0.065172,-0.017144,0.006959,0.063360
6,0.200000,30.000000,25,0.948572,True,-0.055523,-0.412325,-0.121422,-0.037926,-0.411477,-0.130669
6,0.200000,30.000000,26,0.641063,True,-0.045485,-0.343229,0.104408,-0.048608,-0.356716,0.105156
6,0.200000,30.000000,27,0.982428,True,0.123661,-0.746962,-0.042270,0.127451,-0.750461,-0.045402
6,0.200000,30.000000,28,0.869490,True,-0.068975,-0.767013,0.232089,-0.061968,-0.773513,0.227970
6,0.200000,30.000000,29,0.939917,True,0.113477,-0.785030,-0.032082,0.117810,-0.787942,-0.033750
6,0.200000,30.000000,30,0.816090,True,-0.083557,-0.797322,0.209419,-0.070230,-0.806150,0.202556
6,0.200000,30.000000,31,0.985149,True,0.081360,-0.870548,-0.066939,0.076691,-0.871955,-0.068327
6,0.200000,30.000000,32,0.881235,True,-0.175117,-0.812237,0.184275,-0.158606,-0.823238,0.179224
7,0.233333,30.000000,0,0.999865,True,-0.150436,0.654343,0.043145,-0.142241,0.644713,0.018535
7,0.233333,30.000000,1,0.999883,True,-0.135258,0.663574,0.013459,-0.128740,0.655199,-0.011533
7,0.233333,30.000000,2,0.999892,True,-0.133807,0.664886,0.024842,-0.126780,0.656291,-0.000489
7,0.233333,30.000000,3,0.999924,True,-0.134210,0.664895,0.023024,-0.129171,0.656906,-0.002179
7,0.233333,30.000000,4,0.999846,True,-0.107937,0.677451,0.020443,-0.099460,0.667237,-0.008630
7,0.233333,30.000000,5,0.999829,True,-0.106079,0.676154,0.008312,-0.096381,0.666194,-0.021998
7,0.233333,30.000000,6,0.999836,True,-0.099377,0.664336,0.029378,-0.089777,0.655219,-0.000334
7,0.233333,30.000000,7,0.999966,True,-0.076828,0.599381,-0.092008,-0.068161,0.600821,-0.095412
7,0.233333,30.000000,8,0.999790,True,-0.016573,0.576477,0.024992,-0.010368,0.572468,-0.004855
7,0.233333,30.000000,9,0.999857,True,-0.117543,0.621133,0.029147,-0.112981,0.615520,0.006696
7,0.233333,30.000000,10,0.999740,True,-0.102752,0.593156,0.032898,-0.091480,0.584862,0.003465
7,0.233333,30.000000,11,0.999960,True,-0.126633,0.441949,-0.167802,-0.120822,0.446134,-0.148167
7,0.233333,30.000000,12,0.999750,True,0.099362,0.505531,0.199660,0.081496,0.508846,0.159789
7,0.233333,30.000000,13,0.985853,True,-0.328035,0.362628,-0.276883,-0.307367,0.375373,-0.267962
7,0.233333,30.000000,14,0.709214,True,0.058169,0.282523,0.310878,0.084686,0.297366,0.309208
7,0.233333,30.000000,15,0.977406,True,-0.567710,0.339412,-0.104465,-0.516652,0.344950,-0.174436
7,0.233333,30.000000,16,0.760927,True,-0.097676,0.206304,0.446456,-0.135468,0.224340,0.366052
7,0.233333,30.000000,17,0.976998,True,-0.626569,0.359540,-0.090164,-0.570669,0.349729,-0.193369
7,0.233333,30.000000,18,0.766543,True,-0.077237,0.205823,0.466477,-0.131908,0.220064,0.365356
7,0.233333,30.000000,19,0.978692,False,-0.624150,0.375609,-0.072433,-0.571870,0.363181,-0.232857
